Order Date,Order ID,Product Name,Category Name,Store Name,Region,Qty,Unit Price,Cost Price,Stock Level
2025-11-06,ORD-12161,Imported Coffee Beans 500g,Grocery,Kolkata South,East,8.0,1200,750,90
2025-11-06,ORD-12162,Samsung Galaxy S24,Electronics,Chennai Central,South,3.0,90000,72000,122
2025-11-06,ORD-12163,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,2.0,650,380,60
2025-11-06,ORD-12164,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,7.0,650,380,47
2025-11-07,ORD-12165,Imported Coffee Beans 500g,Grocery,Mumbai West,West,5.0,1200,750,83
2025-11-07,ORD-12166,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,1.0,12500,8500,97
2025-11-07,ORD-12167,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,4.0,60000,40000,128
2025-11-07,ORD-12168,Imported Coffee Beans 500g,Grocery,Delhi North,North,5.0,1200,750,139
2025-11-07,ORD-12169,Adidas Ultraboost,Apparel,Chennai Central,South,3.0,12000,7000,129
2025-11-07,ORD-12170,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,4.0,850,580,43
2025-11-07,ORD-12171,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,1.0,18500,12500,20
2025-11-08,ORD-12172,iPad Air 5th Gen,Electronics,Delhi North,North,3.0,55000,42000,31
2025-11-08,ORD-12173,Dell XPS 15,Electronics,Mumbai West,West,3.0,140000,110000,65
2025-11-08,ORD-12174,Puma Track Pants,Apparel,Bengaluru East,South,2.0,2200,1100,89
2025-11-08,ORD-12175,Adidas Ultraboost,Apparel,Delhi North,North,4.0,12000,7000,70
2025-11-08,ORD-12176,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,1.0,12500,8500,20
2025-11-08,ORD-12177,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,4.0,49000,38000,2
2025-11-08,ORD-12178,Ergonomic Office Chair,Furniture,Mumbai West,West,2.0,18000,11000,23
2025-11-08,ORD-12179,Ergonomic Office Chair,Furniture,Bengaluru East,South,4.0,18000,11000,48
2025-11-08,ORD-12180,Ergonomic Office Chair,Furniture,Chennai Central,South,1.0,18000,11000,144
2025-11-08,ORD-12181,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,2.0,1400,950,115
2025-11-09,ORD-12182,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,4.0,18500,12500,146
2025-11-09,ORD-12183,MacBook Air M3,Electronics,Delhi North,North,4.0,115000,90000,66
2025-11-09,ORD-12184,MacBook Air M3,Electronics,Kolkata South,East,4.0,115000,90000,111
2025-11-09,ORD-12185,Standing Desk Dual Motor,Furniture,Chennai Central,South,2.0,32000,21000,119
2025-11-09,ORD-12186,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,3.0,18500,12500,144
2025-11-09,ORD-12187,Zara Cotton Shirt,Apparel,Chennai Central,South,4.0,2500,1200,115
2025-11-09,ORD-12188,Ergonomic Office Chair,Furniture,Bengaluru East,South,2.0,18000,11000,21
2025-11-09,ORD-12189,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,8.0,850,580,42
2025-11-10,ORD-12190,Solid Wood Dining Table,Furniture,Chennai Central,South,1.0,45000,30000,58
2025-11-10,ORD-12191,Zara Cotton Shirt,Apparel,Kolkata South,East,2.0,2500,1200,36
2025-11-10,ORD-12192,Zara Cotton Shirt,Apparel,Kolkata South,East,4.0,2500,1200,148
2025-11-10,ORD-12193,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,4.0,12500,8500,79
2025-11-10,ORD-12194,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,1.0,650,380,97
2025-11-10,ORD-12195,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,3.0,29000,19000,68
2025-11-11,ORD-12196,Imported Coffee Beans 500g,Grocery,Delhi North,North,6.0,1200,750,133
2025-11-11,ORD-12197,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,2.0,1400,950,111
2025-11-11,ORD-12198,Nike Air Max Sneakers,Apparel,Mumbai West,West,1.0,9500,5500,57
2025-11-11,ORD-12199,Zara Cotton Shirt,Apparel,Chennai Central,South,1.0,2500,1200,123
2025-11-11,ORD-12200,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,3.0,850,580,122
2025-11-11,ORD-12201,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,7.0,1400,950,90
2025-11-11,ORD-12202,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,3.0,60000,40000,57
2025-11-11,ORD-12203,Adidas Ultraboost,Apparel,Kolkata South,East,2.0,12000,7000,110
2025-11-12,ORD-12204,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,4.0,18500,12500,68
2025-11-12,ORD-12205,Solid Wood Dining Table,Furniture,Mumbai West,West,4.0,45000,30000,17
2025-11-12,ORD-12206,Standing Desk Dual Motor,Furniture,Mumbai West,West,2.0,32000,21000,135
2025-11-12,ORD-12207,iPhone 15 Pro,Electronics,Delhi North,North,2.0,120000,95000,66
2025-11-12,ORD-12208,Dell XPS 15,Electronics,Bengaluru East,South,3.0,140000,110000,39
2025-11-12,ORD-12209,Dell XPS 15,Electronics,Bengaluru East,South,2.0,140000,110000,32
2025-11-12,ORD-12210,Solid Wood Dining Table,Furniture,Delhi North,North,1.0,45000,30000,64
2025-11-12,ORD-12211,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,3.0,60000,40000,109
2025-11-13,ORD-12212,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,2.0,650,380,54
2025-11-13,ORD-12213,iPad Air 5th Gen,Electronics,Mumbai West,West,3.0,55000,42000,60
2025-11-13,ORD-12214,Ergonomic Office Chair,Furniture,Mumbai West,West,4.0,18000,11000,99
2025-11-13,ORD-12215,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,4.0,18500,12500,68
2025-11-13,ORD-12216,Nike Air Max Sneakers,Apparel,Mumbai West,West,2.0,9500,5500,38
2025-11-13,ORD-12217,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,2.0,12500,8500,136
2025-11-13,ORD-12218,MacBook Air M3,Electronics,Chennai Central,South,1.0,115000,90000,50
2025-11-13,ORD-12219,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,4.0,29000,19000,98
2025-11-14,ORD-12220,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,4.0,49000,38000,111
2025-11-14,ORD-12221,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,2.0,650,380,69
2025-11-14,ORD-12222,Adidas Ultraboost,Apparel,Mumbai West,West,4.0,12000,7000,128
2025-11-14,ORD-12223,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,6.0,650,380,60
2025-11-14,ORD-12224,MacBook Air M3,Electronics,Bengaluru East,South,3.0,115000,90000,123
2025-11-14,ORD-12225,Puma Track Pants,Apparel,Kolkata South,East,2.0,2200,1100,112
2025-11-15,ORD-12226,Nike Air Max Sneakers,Apparel,Mumbai West,West,4.0,9500,5500,107
2025-11-15,ORD-12227,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,3.0,12500,8500,99
2025-11-15,ORD-12228,MacBook Air M3,Electronics,Delhi North,North,1.0,115000,90000,84
2025-11-15,ORD-12229,iPad Air 5th Gen,Electronics,Delhi North,North,4.0,55000,42000,116
2025-11-15,ORD-12230,iPad Air 5th Gen,Electronics,Delhi North,North,3.0,55000,42000,29
2025-11-15,ORD-12231,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,4.0,49000,38000,0
2025-11-15,ORD-12232,MacBook Air M3,Electronics,Chennai Central,South,2.0,115000,90000,60
2025-11-15,ORD-12233,Nike Air Max Sneakers,Apparel,Bengaluru East,South,1.0,9500,5500,29
2025-11-15,ORD-12234,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,5.0,1400,950,64
2025-11-16,ORD-12235,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,3.0,49000,38000,58
2025-11-16,ORD-12236,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,1.0,18500,12500,118
2025-11-16,ORD-12237,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,3.0,1400,950,83
2025-11-16,ORD-12238,Samsung Galaxy S24,Electronics,Bengaluru East,South,1.0,90000,72000,85
2025-11-16,ORD-12239,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,4.0,12500,8500,59
2025-11-16,ORD-12240,MacBook Air M3,Electronics,Delhi North,North,3.0,115000,90000,45
2025-11-16,ORD-12241,Standing Desk Dual Motor,Furniture,Kolkata South,East,1.0,32000,21000,133
2025-11-16,ORD-12242,iPhone 15 Pro,Electronics,Chennai Central,South,2.0,120000,95000,37
2025-11-16,ORD-12243,Adidas Ultraboost,Apparel,Kolkata South,East,1.0,12000,7000,58
2025-11-16,ORD-12244,Samsung Galaxy S24,Electronics,Delhi North,North,4.0,90000,72000,35
2025-11-16,ORD-12245,Adidas Ultraboost,Apparel,Mumbai West,West,2.0,12000,7000,94
2025-11-16,ORD-12246,Sony WH-1000XM5 Headphones,Electronics,Delhi North,North,2.0,28000,20000,86
2025-11-17,ORD-12247,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,2.0,18500,12500,63
2025-11-17,ORD-12248,Solid Wood Dining Table,Furniture,Mumbai West,West,3.0,45000,30000,81
2025-11-17,ORD-12249,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,6.0,650,380,108
2025-11-17,ORD-12250,Standing Desk Dual Motor,Furniture,Mumbai West,West,1.0,32000,21000,113
2025-11-17,ORD-12251,Puma Track Pants,Apparel,Kolkata South,East,2.0,2200,1100,126
2025-11-18,ORD-12252,Solid Wood Dining Table,Furniture,Delhi North,North,3.0,45000,30000,38
2025-11-18,ORD-12253,Philips Air Fryer XL,Home & Kitchen,Delhi North,North,2.0,12500,8500,134
2025-11-18,ORD-12254,Ergonomic Office Chair,Furniture,Chennai Central,South,2.0,18000,11000,136
2025-11-18,ORD-12255,Zara Cotton Shirt,Apparel,Kolkata South,East,3.0,2500,1200,110
2025-11-18,ORD-12256,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,1.0,29000,19000,97
2025-11-18,ORD-12257,iPad Air 5th Gen,Electronics,Delhi North,North,1.0,55000,42000,55
2025-11-19,ORD-12258,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,3.0,650,380,106
2025-11-19,ORD-12259,Solid Wood Dining Table,Furniture,Bengaluru East,South,2.0,45000,30000,20
2025-11-19,ORD-12260,Imported Coffee Beans 500g,Grocery,Kolkata South,East,7.0,1200,750,136
2025-11-19,ORD-12261,Adidas Ultraboost,Apparel,Delhi North,North,3.0,12000,7000,138
2025-11-19,ORD-12262,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,2.0,650,380,122
2025-11-19,ORD-12263,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,1.0,650,380,56
2025-11-19,ORD-12264,Philips Air Fryer XL,Home & Kitchen,Delhi North,North,2.0,12500,8500,50
2025-11-20,ORD-12265,Ergonomic Office Chair,Furniture,Chennai Central,South,3.0,18000,11000,51
2025-11-20,ORD-12266,Standing Desk Dual Motor,Furniture,Bengaluru East,South,2.0,32000,21000,132
2025-11-20,ORD-12267,iPad Air 5th Gen,Electronics,Mumbai West,West,2.0,55000,42000,59
2025-11-20,ORD-12268,Minimalist Sofa 3-Seater,Furniture,Chennai Central,South,2.0,60000,40000,75
2025-11-20,ORD-12269,Zara Cotton Shirt,Apparel,Chennai Central,South,2.0,2500,1200,54
2025-11-21,ORD-12270,Ergonomic Office Chair,Furniture,Bengaluru East,South,2.0,18000,11000,103
2025-11-21,ORD-12271,Sony WH-1000XM5 Headphones,Electronics,Kolkata South,East,4.0,28000,20000,69
2025-11-21,ORD-12272,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,2.0,1200,750,114
2025-11-21,ORD-12273,Adidas Ultraboost,Apparel,Mumbai West,West,4.0,12000,7000,98
2025-11-21,ORD-12274,Standing Desk Dual Motor,Furniture,Kolkata South,East,4.0,32000,21000,33
2025-11-21,ORD-12275,Standing Desk Dual Motor,Furniture,Kolkata South,East,1.0,32000,21000,71
2025-11-21,ORD-12276,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,3.0,12500,8500,107
2025-11-21,ORD-12277,Ergonomic Office Chair,Furniture,Kolkata South,East,4.0,18000,11000,34
2025-11-22,ORD-12278,Levi's Denim Jacket,Apparel,Bengaluru East,South,2.0,4500,2400,26
2025-11-22,ORD-12279,Adidas Ultraboost,Apparel,Bengaluru East,South,1.0,12000,7000,101
2025-11-22,ORD-12280,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,5.0,850,580,94
2025-11-22,ORD-12281,Imported Coffee Beans 500g,Grocery,Chennai Central,South,7.0,1200,750,60
2025-11-22,ORD-12282,Zara Cotton Shirt,Apparel,Kolkata South,East,1.0,2500,1200,134
2025-11-22,ORD-12283,MacBook Air M3,Electronics,Chennai Central,South,4.0,115000,90000,18
2025-11-22,ORD-12284,Adidas Ultraboost,Apparel,Mumbai West,West,4.0,12000,7000,131
2025-11-22,ORD-12285,Sony WH-1000XM5 Headphones,Electronics,Bengaluru East,South,4.0,28000,20000,28
2025-11-22,ORD-12286,Standing Desk Dual Motor,Furniture,Delhi North,North,1.0,32000,21000,130
2025-11-22,ORD-12287,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,3.0,18500,12500,108
2025-11-22,ORD-12288,Samsung Galaxy S24,Electronics,Bengaluru East,South,4.0,90000,72000,35
2025-11-22,ORD-12289,Nike Air Max Sneakers,Apparel,Delhi North,North,3.0,9500,5500,65
2025-11-23,ORD-12290,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,1.0,29000,19000,133
2025-11-23,ORD-12291,Ergonomic Office Chair,Furniture,Chennai Central,South,4.0,18000,11000,132
2025-11-23,ORD-12292,Ergonomic Office Chair,Furniture,Kolkata South,East,3.0,18000,11000,79
2025-11-23,ORD-12293,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,5.0,650,380,60
2025-11-23,ORD-12294,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,1.0,60000,40000,129
2025-11-23,ORD-12295,Minimalist Sofa 3-Seater,Furniture,Chennai Central,South,1.0,60000,40000,106
2025-11-23,ORD-12296,Dell XPS 15,Electronics,Bengaluru East,South,2.0,140000,110000,59
2025-11-23,ORD-12297,Dell XPS 15,Electronics,Chennai Central,South,2.0,140000,110000,52
2025-11-23,ORD-12298,Imported Coffee Beans 500g,Grocery,Delhi North,North,8.0,1200,750,77
2025-11-23,ORD-12299,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,1.0,29000,19000,98
2025-11-23,ORD-12300,Ergonomic Office Chair,Furniture,Mumbai West,West,1.0,18000,11000,112
2025-11-24,ORD-12301,MacBook Air M3,Electronics,Delhi North,North,4.0,115000,90000,117
2025-11-24,ORD-12302,Samsung Galaxy S24,Electronics,Delhi North,North,1.0,90000,72000,125
2025-11-24,ORD-12303,Samsung Galaxy S24,Electronics,Kolkata South,East,3.0,90000,72000,92
2025-11-24,ORD-12304,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,3.0,12500,8500,136
2025-11-24,ORD-12305,Zara Cotton Shirt,Apparel,Delhi North,North,2.0,2500,1200,85
2025-11-24,ORD-12306,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,4.0,49000,38000,61
2025-11-24,ORD-12307,Ergonomic Office Chair,Furniture,Bengaluru East,South,2.0,18000,11000,19
2025-11-24,ORD-12308,Premium Basmati Rice 5kg,Grocery,Delhi North,North,8.0,850,580,96
2025-11-25,ORD-12309,Levi's Denim Jacket,Apparel,Chennai Central,South,3.0,4500,2400,71
2025-11-25,ORD-12310,Dell XPS 15,Electronics,Delhi North,North,4.0,140000,110000,122
2025-11-25,ORD-12311,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,4.0,18500,12500,136
2025-11-25,ORD-12312,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,3.0,49000,38000,96
2025-11-26,ORD-12313,Zara Cotton Shirt,Apparel,Bengaluru East,South,2.0,2500,1200,58
2025-11-26,ORD-12314,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,2.0,650,380,139
2025-11-26,ORD-12315,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,2.0,18500,12500,150
2025-11-26,ORD-12316,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,3.0,60000,40000,130
2025-11-26,ORD-12317,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,6.0,1400,950,125
2025-11-26,ORD-12318,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,4.0,1400,950,111
2025-11-26,ORD-12319,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,1.0,12500,8500,39
2025-11-27,ORD-12320,Levi's Denim Jacket,Apparel,Chennai Central,South,3.0,4500,2400,60
2025-11-27,ORD-12321,Zara Cotton Shirt,Apparel,Kolkata South,East,4.0,2500,1200,105
2025-11-27,ORD-12322,Zara Cotton Shirt,Apparel,Kolkata South,East,3.0,2500,1200,96
2025-11-27,ORD-12323,Ergonomic Office Chair,Furniture,Delhi North,North,4.0,18000,11000,72
2025-11-27,ORD-12324,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,8.0,1200,750,55
2025-11-27,ORD-12325,Zara Cotton Shirt,Apparel,Delhi North,North,1.0,2500,1200,100
2025-11-27,ORD-12326,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,7.0,850,580,122
2025-11-28,ORD-12327,Nike Air Max Sneakers,Apparel,Kolkata South,East,2.0,9500,5500,50
2025-11-28,ORD-12328,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,4.0,49000,38000,20
2025-11-28,ORD-12329,Levi's Denim Jacket,Apparel,Kolkata South,East,4.0,4500,2400,38
2025-11-28,ORD-12330,Ergonomic Office Chair,Furniture,Kolkata South,East,4.0,18000,11000,145
2025-11-28,ORD-12331,Levi's Denim Jacket,Apparel,Bengaluru East,South,3.0,4500,2400,76
2025-11-28,ORD-12332,Zara Cotton Shirt,Apparel,Mumbai West,West,3.0,2500,1200,48
2025-11-28,ORD-12333,Ergonomic Office Chair,Furniture,Chennai Central,South,2.0,18000,11000,133
2025-11-29,ORD-12334,Puma Track Pants,Apparel,Bengaluru East,South,2.0,2200,1100,60
2025-11-29,ORD-12335,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,3.0,1400,950,77
2025-11-29,ORD-12336,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,7.0,1400,950,148
2025-11-29,ORD-12337,Imported Coffee Beans 500g,Grocery,Chennai Central,South,5.0,1200,750,45
2025-11-29,ORD-12338,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,4.0,49000,38000,30
2025-11-29,ORD-12339,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,8.0,1400,950,124
2025-11-29,ORD-12340,iPhone 15 Pro,Electronics,Mumbai West,West,3.0,120000,95000,43
2025-11-29,ORD-12341,Adidas Ultraboost,Apparel,Bengaluru East,South,3.0,12000,7000,51
2025-11-29,ORD-12342,Zara Cotton Shirt,Apparel,Mumbai West,West,3.0,2500,1200,39
2025-11-29,ORD-12343,Ergonomic Office Chair,Furniture,Bengaluru East,South,4.0,18000,11000,77
2025-11-30,ORD-12344,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,3.0,60000,40000,130
2025-11-30,ORD-12345,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,1.0,60000,40000,50
2025-11-30,ORD-12346,Puma Track Pants,Apparel,Delhi North,North,1.0,2200,1100,71
2025-11-30,ORD-12347,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,3.0,60000,40000,55
2025-11-30,ORD-12348,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,4.0,18500,12500,90
2025-11-30,ORD-12349,Levi's Denim Jacket,Apparel,Mumbai West,West,3.0,4500,2400,113
2025-11-30,ORD-12350,Solid Wood Dining Table,Furniture,Chennai Central,South,2.0,45000,30000,92
2025-11-30,ORD-12351,Puma Track Pants,Apparel,Chennai Central,South,3.0,2200,1100,108
2025-11-30,ORD-12352,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,2.0,29000,19000,103
2025-12-01,ORD-12353,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,3.0,18500,12500,111
2025-12-01,ORD-12354,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,3.0,850,580,138
2025-12-01,ORD-12355,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,4.0,1400,950,94
2025-12-01,ORD-12356,Levi's Denim Jacket,Apparel,Mumbai West,West,3.0,4500,2400,45
2025-12-01,ORD-12357,Adidas Ultraboost,Apparel,Bengaluru East,South,4.0,12000,7000,18
2025-12-02,ORD-12358,Levi's Denim Jacket,Apparel,Delhi North,North,1.0,4500,2400,117
2025-12-02,ORD-12359,MacBook Air M3,Electronics,Kolkata South,East,1.0,115000,90000,84
2025-12-02,ORD-12360,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,4.0,49000,38000,148
2025-12-02,ORD-12361,Solid Wood Dining Table,Furniture,Mumbai West,West,2.0,45000,30000,131
2025-12-02,ORD-12362,Nike Air Max Sneakers,Apparel,Kolkata South,East,3.0,9500,5500,86
2025-12-02,ORD-12363,iPad Air 5th Gen,Electronics,Mumbai West,West,1.0,55000,42000,48
2025-12-02,ORD-12364,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,2.0,18500,12500,73
2025-12-02,ORD-12365,Puma Track Pants,Apparel,Kolkata South,East,4.0,2200,1100,133
2025-12-03,ORD-12366,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,1.0,49000,38000,65
2025-12-03,ORD-12367,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,2.0,1400,950,70
2025-12-03,ORD-12368,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,1.0,29000,19000,125
2025-12-03,ORD-12369,iPad Air 5th Gen,Electronics,Bengaluru East,South,2.0,55000,42000,131
2025-12-04,ORD-12370,Standing Desk Dual Motor,Furniture,Kolkata South,East,3.0,32000,21000,141
2025-12-04,ORD-12371,Adidas Ultraboost,Apparel,Kolkata South,East,4.0,12000,7000,146
2025-12-04,ORD-12372,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,2.0,60000,40000,102
2025-12-04,ORD-12373,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,1.0,60000,40000,61
2025-12-05,ORD-12374,MacBook Air M3,Electronics,Kolkata South,East,4.0,115000,90000,141
2025-12-05,ORD-12375,Levi's Denim Jacket,Apparel,Chennai Central,South,4.0,4500,2400,92
2025-12-05,ORD-12376,Sony WH-1000XM5 Headphones,Electronics,Delhi North,North,2.0,28000,20000,64
2025-12-05,ORD-12377,Samsung Galaxy S24,Electronics,Mumbai West,West,3.0,90000,72000,143
2025-12-05,ORD-12378,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,4.0,60000,40000,41
2025-12-05,ORD-12379,Solid Wood Dining Table,Furniture,Kolkata South,East,2.0,45000,30000,97
2025-12-05,ORD-12380,Levi's Denim Jacket,Apparel,Bengaluru East,South,2.0,4500,2400,55
2025-12-06,ORD-12381,Adidas Ultraboost,Apparel,Kolkata South,East,4.0,12000,7000,121
2025-12-06,ORD-12382,Solid Wood Dining Table,Furniture,Delhi North,North,4.0,45000,30000,92
2025-12-06,ORD-12383,Solid Wood Dining Table,Furniture,Delhi North,North,3.0,45000,30000,105
2025-12-06,ORD-12384,Standing Desk Dual Motor,Furniture,Delhi North,North,4.0,32000,21000,115
2025-12-06,ORD-12385,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,7.0,1400,950,105
2025-12-06,ORD-12386,Zara Cotton Shirt,Apparel,Delhi North,North,1.0,2500,1200,66
2025-12-06,ORD-12387,Adidas Ultraboost,Apparel,Delhi North,North,3.0,12000,7000,21
2025-12-06,ORD-12388,Standing Desk Dual Motor,Furniture,Bengaluru East,South,3.0,32000,21000,66
2025-12-06,ORD-12389,Puma Track Pants,Apparel,Kolkata South,East,4.0,2200,1100,85
2025-12-06,ORD-12390,iPhone 15 Pro,Electronics,Mumbai West,West,2.0,120000,95000,98
2025-12-06,ORD-12391,Imported Coffee Beans 500g,Grocery,Chennai Central,South,8.0,1200,750,78
2025-12-07,ORD-12392,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,1.0,29000,19000,29
